customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,monthly_tenure
0409-WTMPL,Female,0,Yes,No,2,2,1,Credit card (automatic),$110.65,"$6,526.65",No,59
0410-IPFTY,Female,0,Yes,No,1,2,0,Bank transfer (automatic),$83.85,"$2,674.15",No,32
0411-EZJZE,Female,0,No,No,2,1,0,Electronic check,$60.25,$170.50,No,3
0412-UCCNP,Male,0,No,No,1,1,2,Electronic check,$59.20,"$3,175.85",No,54
0415-MOSGF,Female,0,No,No,1,1,0,Mailed check,$44.40,$44.40,Yes,1
0419-YAAPX,Male,0,Yes,No,1,2,0,Credit card (automatic),$85.30,"$4,297.95",No,50
0420-BWTPW,Male,0,No,Yes,0,1,0,Mailed check,$25.50,$215.20,Yes,8
0420-HLGXF,Female,1,No,No,2,2,0,Electronic check,$99.75,"$4,036.00",No,40
0420-TXVSG,Male,0,Yes,No,2,1,2,Credit card (automatic),$66.10,"$4,428.45",No,67
0422-OHQHQ,Female,0,Yes,Yes,1,0,1,Mailed check,$20.55,$295.95,No,14
0422-UXFAP,Female,0,Yes,No,2,2,1,Electronic check,$98.85,"$4,947.55",No,50
0423-UDIJQ,Male,1,No,No,1,1,0,Mailed check,$49.20,$447.90,No,9
0426-TIRNE,Female,0,No,No,1,0,0,Mailed check,$20.90,$20.90,Yes,1
0428-AXXLJ,Male,0,No,No,1,0,1,Bank transfer (automatic),$19.50,$516.30,No,26
0428-IKYCP,Male,0,Yes,No,1,2,0,Bank transfer (automatic),$87.00,"$1,850.65",No,21
0430-IHCDJ,Male,0,No,No,2,1,0,Electronic check,$49.00,$749.25,No,15
0431-APWVY,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),$90.10,"$2,598.95",Yes,29
0432-CAJZV,Male,0,No,No,1,2,0,Mailed check,$90.70,$237.65,No,3
0434-CSFON,Female,0,Yes,No,2,2,0,Electronic check,$100.50,"$4,707.10",No,47
0436-TWFFZ,Female,0,No,No,2,1,2,Mailed check,$85.25,"$5,714.20",No,67
0439-IFYUN,Female,1,No,No,1,2,0,Electronic check,$74.70,"$1,294.60",No,17
0440-EKDCF,Male,0,Yes,No,1,1,2,Credit card (automatic),$60.15,"$3,753.20",No,62
0440-MOGPM,Female,0,No,No,2,1,1,Electronic check,$80.55,"$3,263.90",No,41
0440-QEXBZ,Female,0,No,No,2,1,0,Mailed check,$50.15,"$2,139.10",No,43
0440-UEDAI,Female,0,No,No,1,2,1,Credit card (automatic),$94.45,"$5,042.75",No,53
0442-TDYUO,Male,0,Yes,No,1,0,2,Mailed check,$20.05,"$1,036.00",No,52
0442-ZXKVS,Female,1,Yes,No,2,2,1,Bank transfer (automatic),$115.60,"$6,431.05",No,56
0447-BEMNG,Female,0,Yes,No,0,1,0,Bank transfer (automatic),$45.30,"$2,145.00",Yes,47
0447-RXSGD,Male,0,No,No,2,2,0,Bank transfer (automatic),$99.65,"$2,404.85",No,24
0454-OKRCT,Male,0,No,No,1,2,2,Bank transfer (automatic),$80.60,"$2,651.10",No,33
0455-ENTCR,Male,0,Yes,No,2,1,2,Electronic check,$85.25,"$5,538.35",No,65
0455-XFASS,Female,0,Yes,Yes,1,2,0,Electronic check,$69.55,$200.20,No,3
0458-HEUZG,Female,0,No,No,0,1,2,Mailed check,$35.40,$450.40,No,13
0459-SPZHJ,Male,0,Yes,Yes,2,1,2,Credit card (automatic),$83.50,"$5,435.00",No,65
0461-CVKMU,Female,0,Yes,Yes,1,2,0,Electronic check,$83.80,"$1,900.25",Yes,23
0463-TXOAK,Male,0,No,Yes,2,0,2,Credit card (automatic),$25.60,"$1,334.50",No,52
0463-WZZKO,Male,0,No,No,1,0,0,Credit card (automatic),$20.75,$67.10,No,3
0463-ZSDNT,Male,0,No,No,1,1,0,Bank transfer (automatic),$56.75,$503.25,No,9
0464-WJTKO,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),$20.10,"$1,460.85",No,73
0468-YRPXN,Male,0,No,No,1,2,0,Credit card (automatic),$98.80,"$2,807.10",No,28
0471-ARVMX,Female,1,Yes,No,2,2,1,Electronic check,$104.85,"$6,312.90",No,60
0471-LVHGK,Male,0,Yes,No,2,1,1,Electronic check,$73.00,"$3,001.20",Yes,41
0475-RIJEP,Male,0,No,No,2,2,0,Electronic check,$77.85,"$3,365.85",Yes,43
0479-HMSWA,Female,0,No,Yes,1,2,2,Electronic check,$105.45,"$2,715.30",No,26
0480-BIXDE,Female,0,Yes,No,1,2,0,Electronic check,$96.80,"$1,743.05",No,18
0480-KYJVA,Female,0,Yes,Yes,2,0,2,Credit card (automatic),$24.25,"$1,784.50",No,74
0481-SUMCB,Female,1,No,No,2,2,1,Bank transfer (automatic),$102.15,"$4,735.35",No,46
0484-FFVBJ,Male,0,No,No,1,1,1,Bank transfer (automatic),$64.85,"$2,010.95",No,31
0484-JPBRU,Male,0,No,No,2,0,0,Bank transfer (automatic),$25.25,$996.45,No,39
0485-ZBSLN,Male,0,Yes,Yes,2,0,2,Credit card (automatic),$24.75,"$1,715.10",No,69
0486-HECZI,Male,0,Yes,No,2,2,0,Electronic check,$96.75,"$5,238.90",Yes,54
0486-LGCCH,Male,0,Yes,Yes,1,0,2,Mailed check,$19.65,$225.75,No,11
0487-CRLZF,Female,0,No,No,1,1,2,Bank transfer (automatic),$74.45,"$3,721.90",No,50
0487-RPVUM,Male,0,Yes,No,2,2,0,Bank transfer (automatic),$99.40,"$5,943.65",No,60
0487-VVUVK,Male,0,Yes,Yes,1,0,0,Mailed check,$19.15,$477.60,No,25
0488-GSLFR,Female,0,No,No,1,2,0,Electronic check,$69.50,$69.50,Yes,1
0489-WMEMG,Female,0,No,Yes,1,1,1,Electronic check,$49.45,"$1,119.35",No,23
0491-KAPQG,Male,0,No,No,2,2,0,Electronic check,$73.70,"$1,558.70",No,21
0495-RVCBF,Female,0,No,No,1,2,0,Electronic check,$79.70,$79.70,Yes,1
0495-ZBNGW,Male,1,Yes,No,2,2,0,Bank transfer (automatic),$79.90,$343.95,Yes,4
0496-AHOOK,Male,0,Yes,No,1,1,1,Bank transfer (automatic),$74.40,"$1,712.90",No,23
0504-HHAPI,Female,1,No,No,2,2,0,Credit card (automatic),$88.30,"$2,467.75",Yes,28
0505-SPOOW,Female,0,Yes,No,1,0,2,Bank transfer (automatic),$19.80,"$1,397.65",No,71
0506-LVNGN,Female,1,No,No,1,2,0,Credit card (automatic),$75.55,$349.65,Yes,5
0506-YLVKJ,Male,0,Yes,Yes,1,0,2,Mailed check,$20.20,$917.45,No,45
0508-OOLTO,Female,0,Yes,Yes,1,2,0,Electronic check,$71.65,$135.75,No,2
0508-SQWPL,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),$20.10,"$1,087.70",No,54
0511-JTEOY,Female,0,No,No,1,2,0,Mailed check,$71.10,$71.10,Yes,1
0512-FLFDW,Female,1,Yes,No,2,2,1,Credit card (automatic),$100.50,"$6,029.00",No,60
0513-RBGPE,Male,0,Yes,Yes,2,1,2,Credit card (automatic),$62.80,"$2,278.75",No,36
0515-YPMCW,Male,0,No,Yes,1,2,0,Mailed check,$70.45,$70.45,Yes,1
0516-OOHAR,Male,0,Yes,Yes,1,2,1,Bank transfer (automatic),$100.35,"$2,799.00",No,28
0516-QREYC,Female,1,No,No,1,0,0,Mailed check,$20.30,$459.95,No,23
0516-UXRMT,Female,0,No,No,2,2,1,Electronic check,$92.05,"$5,755.80",No,63
0516-VRYBW,Female,0,No,Yes,1,0,1,Bank transfer (automatic),$20.15,$390.85,Yes,19
0516-WJVXC,Female,0,No,No,1,1,0,Electronic check,$54.20,$308.25,Yes,6
0519-DRGTI,Female,0,Yes,Yes,1,0,0,Mailed check,$20.35,$442.60,No,22
0519-XUZJU,Female,0,No,No,1,2,0,Mailed check,$70.75,$70.75,Yes,1
0520-FDVVT,Male,0,No,No,1,2,1,Bank transfer (automatic),$102.35,"$3,626.10",Yes,35
0523-VNGTF,Female,1,No,No,0,1,0,Electronic check,$50.50,"$2,566.30",No,51
0524-IAVZO,Female,0,Yes,No,2,2,0,Electronic check,$85.00,"$2,624.25",Yes,31
0526-SXDJP,Male,0,Yes,No,0,1,2,Bank transfer (automatic),$42.10,"$2,962.00",No,70
0529-ONKER,Male,1,No,No,2,2,0,Electronic check,$75.65,"$1,146.65",Yes,15
0530-IJVDB,Male,0,No,Yes,2,2,2,Electronic check,$114.60,"$7,882.50",No,69
0531-XBKMM,Male,0,No,Yes,2,1,2,Bank transfer (automatic),$65.70,"$4,378.90",No,67
0531-ZZJWQ,Male,1,Yes,No,2,2,0,Electronic check,$74.00,"$4,052.40",No,55
0533-BNWKF,Female,1,Yes,No,2,2,0,Electronic check,$85.45,"$4,874.70",Yes,57
0533-UCAAU,Male,1,Yes,No,2,1,1,Credit card (automatic),$71.10,"$4,140.10",No,58
0536-ACXIP,Female,0,Yes,No,2,2,2,Electronic check,$109.55,"$8,165.10",No,75
0536-BGFMZ,Female,0,Yes,No,1,0,0,Mailed check,$20.50,$563.05,No,27
0536-ESJEP,Male,0,Yes,No,1,1,2,Bank transfer (automatic),$74.55,"$4,191.45",No,56
0537-QYZZN,Male,1,Yes,Yes,2,2,0,Electronic check,$79.85,"$1,857.75",No,23
0541-FITGH,Female,0,Yes,No,1,1,0,Mailed check,$62.15,$113.10,No,2
0547-HURJB,Male,0,No,Yes,1,0,0,Credit card (automatic),$21.05,$235.80,No,11
0549-CYCQN,Male,1,No,No,2,2,1,Bank transfer (automatic),$79.60,"$3,974.70",No,50
0550-DCXLH,Male,0,No,No,1,1,0,Mailed check,$73.35,$931.55,No,13
0556-FJEGU,Male,0,No,No,1,1,2,Bank transfer (automatic),$70.10,"$4,048.95",No,58
0557-ASKVU,Female,0,Yes,Yes,1,1,1,Credit card (automatic),$54.40,$957.10,No,18
0559-CKHUS,Female,0,Yes,No,1,0,2,Mailed check,$19.55,$521.80,No,27
0562-FGDCR,Female,0,Yes,Yes,2,1,2,Mailed check,$74.55,"$5,430.65",No,73
0562-HKHML,Male,0,Yes,Yes,2,0,2,Credit card (automatic),$23.90,"$1,626.40",No,68
0562-KBDVM,Female,0,No,No,0,1,2,Bank transfer (automatic),$44.60,"$3,058.15",No,69
0564-JJHGS,Male,0,No,No,2,2,0,Electronic check,$95.50,$829.10,Yes,9
0564-MUUQK,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),$95.50,"$1,916.20",No,20
0565-IYCGT,Male,0,No,No,2,1,1,Credit card (automatic),$78.60,"$5,356.45",Yes,68
0565-JUPYD,Male,0,No,No,2,2,1,Credit card (automatic),$104.50,"$6,590.80",No,63
0567-GGCAC,Female,0,No,No,1,1,0,Electronic check,$61.40,$438.90,No,7
0567-XRHCU,Female,0,Yes,Yes,0,1,2,Credit card (automatic),$43.95,"$2,960.10",No,67
0568-ONFPC,Male,0,Yes,Yes,2,0,0,Bank transfer (automatic),$25.90,$135.00,Yes,5
0570-BFQHT,Female,0,No,No,1,2,0,Electronic check,$80.55,$653.90,No,8
0572-ZJKLT,Female,0,Yes,Yes,2,2,2,Mailed check,$99.65,"$4,630.20",No,46
0575-CUQOV,Male,1,Yes,No,1,2,1,Electronic check,$97.95,"$5,867.00",No,60
0576-WNXXC,Male,1,Yes,No,2,2,0,Electronic check,$95.55,"$2,510.20",Yes,26
0577-WHMEV,Female,0,Yes,No,2,2,0,Electronic check,$90.70,"$1,374.90",No,15
0578-SKVMF,Female,0,Yes,Yes,1,2,0,Electronic check,$83.30,"$1,845.90",Yes,22
0580-PIQHM,Female,0,Yes,Yes,2,2,1,Bank transfer (automatic),$101.60,"$3,930.55",No,39
0581-BXBUB,Female,1,No,No,1,2,0,Electronic check,$72.75,$317.75,No,4
0581-MDMPW,Female,0,No,No,2,2,0,Credit card (automatic),$88.95,"$2,072.75",No,23
0582-AVCLN,Female,0,No,No,1,0,2,Mailed check,$20.30,$743.05,No,37
0584-BJQGZ,Female,0,No,No,2,1,0,Bank transfer (automatic),$78.35,"$1,837.90",No,23
0585-EGDDA,Male,0,Yes,No,1,2,0,Electronic check,$80.00,"$3,168.75",No,40
0587-DMGBH,Female,0,No,No,1,1,0,Electronic check,$49.85,$365.55,Yes,7
0594-UFTUL,Male,0,Yes,Yes,1,0,0,Mailed check,$19.85,$252.00,No,13
0595-ITUDF,Male,0,Yes,Yes,2,2,0,Electronic check,$91.80,"$5,960.50",No,65
0596-BQCEQ,Female,0,Yes,Yes,1,2,0,Electronic check,$100.15,"$6,283.30",Yes,63
0599-XNYDO,Female,0,Yes,No,1,2,0,Bank transfer (automatic),$69.80,"$1,540.35",No,22
0601-WZHJF,Male,0,Yes,No,0,1,0,Electronic check,$46.35,$667.70,Yes,14
0602-DDUML,Female,0,No,No,1,1,2,Mailed check,$69.75,"$3,894.40",No,56
0603-OLQDC,Male,0,No,Yes,1,1,0,Mailed check,$69.85,$837.50,No,12
0603-TPMIB,Female,0,Yes,Yes,2,0,2,Mailed check,$25.45,"$1,534.05",No,60
0604-THJFP,Female,0,Yes,Yes,1,1,2,Credit card (automatic),$75.95,"$4,542.35",No,60
0607-DAAHE,Male,0,No,Yes,1,0,2,Bank transfer (automatic),$19.75,"$1,052.35",Yes,53
0607-MVMGC,Male,0,Yes,Yes,2,1,1,Credit card (automatic),$78.75,"$3,600.65",No,46
0608-JDVEC,Male,0,Yes,No,1,0,2,Electronic check,$19.80,"$1,013.20",No,51
0611-DFXKO,Male,0,Yes,No,1,2,0,Mailed check,$89.00,"$1,820.45",Yes,20
0612-RTZZA,Female,1,No,No,0,1,0,Electronic check,$25.25,$25.25,Yes,1
0613-WUXUM,Female,0,Yes,Yes,1,0,2,Mailed check,$19.20,"$1,401.40",No,73
0616-ATFGB,Male,1,Yes,No,0,1,0,Electronic check,$25.05,$25.05,Yes,1
0617-AQNWT,Female,0,Yes,No,0,1,2,Electronic check,$47.85,"$3,147.50",Yes,66
0617-FHSGK,Male,0,No,Yes,2,2,0,Credit card (automatic),$75.20,"$3,678.30",Yes,49
0618-XWMSS,Male,0,No,Yes,1,2,0,Bank transfer (automatic),$74.90,"$2,068.55",Yes,28
0619-OLYUR,Male,0,Yes,No,2,2,2,Credit card (automatic),$111.90,"$8,071.05",No,72
0620-DLSLK,Female,0,No,No,1,2,0,Mailed check,$81.90,"$1,028.90",No,13
0620-XEFWH,Male,0,Yes,Yes,1,0,0,Mailed check,$18.85,$84.20,No,4
0621-CXBKL,Female,0,No,No,1,0,2,Mailed check,$18.70,"$1,005.70",No,54
0621-HJWXJ,Female,0,Yes,No,2,2,0,Bank transfer (automatic),$81.55,"$5,029.05",No,62
0621-JFHOL,Female,0,No,No,0,1,2,Mailed check,$29.60,$299.05,No,10
0621-TSSMU,Male,0,Yes,No,1,0,1,Credit card (automatic),$19.95,"$1,126.75",No,56
0621-TWIEM,Male,0,No,No,1,1,0,Electronic check,$45.55,$402.60,Yes,9
0623-EJQEG,Male,0,No,No,2,2,1,Electronic check,$93.55,"$6,069.25",No,65
0623-GDISB,Female,0,No,No,1,1,0,Bank transfer (automatic),$48.45,$48.45,No,1
0623-IIHUG,Female,1,No,No,0,1,0,Electronic check,$41.90,$840.10,Yes,20
0625-AFOHS,Female,0,Yes,Yes,1,0,2,Mailed check,$20.20,$558.80,No,28
0626-QXNGV,Female,0,Yes,No,2,0,2,Credit card (automatic),$24.15,"$1,776.45",No,74
0628-CNQRM,Male,0,Yes,Yes,1,1,1,Bank transfer (automatic),$67.50,"$1,544.05",Yes,23
0634-SZPQA,Female,0,No,No,2,2,0,Bank transfer (automatic),$90.05,"$2,169.80",Yes,24
0635-WKOLD,Male,0,Yes,No,2,1,1,Credit card (automatic),$70.75,"$2,921.75",No,41
0637-KVDLV,Male,0,No,No,2,2,0,Electronic check,$76.50,$162.45,Yes,2
0637-UBJRP,Male,0,Yes,Yes,1,2,0,Electronic check,$84.05,"$1,095.30",Yes,13
0637-YLETY,Female,0,No,No,2,2,0,Credit card (automatic),$95.60,"$1,555.65",Yes,16
0639-TSIQW,Female,0,No,No,2,2,0,Credit card (automatic),$102.95,"$6,886.25",Yes,67
0640-YJTPY,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),$21.00,"$1,493.75",No,71
0641-EVBOJ,Male,0,No,No,1,2,0,Mailed check,$82.30,$214.40,No,3
0643-OKLRP,Female,1,Yes,No,2,2,0,Electronic check,$80.35,"$3,825.85",Yes,48
0644-OQMDK,Male,1,No,No,1,2,0,Electronic check,$70.65,$293.85,No,4
0650-BWOZN,Female,1,No,No,1,2,0,Electronic check,$73.55,"$1,359.45",No,18
0654-HMSHN,Male,0,Yes,Yes,2,2,0,Electronic check,$104.40,"$2,157.95",Yes,21
0654-PQKDW,Female,0,Yes,Yes,1,1,1,Bank transfer (automatic),$70.75,"$4,263.45",No,60
0655-RBDUG,Male,0,No,No,2,2,0,Bank transfer (automatic),$98.05,$713.00,Yes,7
0655-YDGFJ,Male,0,No,No,1,1,0,Bank transfer (automatic),$48.95,"$1,323.70",No,27
0657-DOGUM,Female,0,Yes,No,2,1,1,Bank transfer (automatic),$60.60,"$2,985.25",No,49
0661-KBKPA,Male,0,Yes,Yes,2,1,1,Mailed check,$78.75,"$3,942.45",No,50
0661-KQHNK,Female,0,Yes,Yes,1,0,1,Credit card (automatic),$19.00,$105.50,No,6
0661-WCQNQ,Male,0,Yes,No,1,1,1,Credit card (automatic),$56.25,"$1,292.20",No,23
0661-XEYAN,Female,1,No,No,0,1,0,Mailed check,$25.80,$25.80,Yes,1
0665-XHDJU,Male,0,Yes,No,2,2,2,Electronic check,$99.40,"$7,285.70",No,73
0666-UXTJO,Male,1,Yes,No,1,2,0,Credit card (automatic),$85.20,"$2,874.45",No,34
0667-NSRGI,Female,0,Yes,No,2,1,1,Mailed check,$69.55,"$3,435.60",No,49
0668-OGMHD,Female,0,Yes,No,0,1,0,Electronic check,$28.50,$629.35,No,22
0670-ANMUU,Male,0,No,No,2,2,1,Credit card (automatic),$97.65,"$6,687.85",No,68
0670-KDOMA,Female,0,No,No,1,0,0,Mailed check,$20.25,$20.25,No,1
0673-IGUQO,Male,0,No,No,1,0,0,Mailed check,$20.45,$20.45,No,1
0674-DGMAQ,Male,1,Yes,No,2,2,0,Electronic check,$93.50,"$2,970.80",No,32
0674-EYYZV,Female,0,No,No,1,1,0,Electronic check,$54.65,$54.65,No,1
0674-GCDXG,Male,0,No,No,2,1,2,Bank transfer (automatic),$71.90,"$4,479.20",No,62
0675-NCDYU,Female,0,Yes,Yes,2,2,2,Credit card (automatic),$116.40,"$8,543.25",No,73
0678-RLHVP,Female,0,No,No,2,2,2,Electronic check,$105.55,"$5,682.25",No,54
0679-IDSTG,Female,1,Yes,Yes,1,2,0,Electronic check,$69.25,$69.25,Yes,1
0679-TDGAK,Male,0,Yes,Yes,1,1,1,Electronic check,$75.50,"$4,025.60",No,53
0680-DFNNY,Male,0,Yes,No,2,2,0,Electronic check,$101.10,"$1,504.05",Yes,15
0682-USIXD,Female,0,Yes,No,1,2,0,Electronic check,$86.05,"$1,818.90",No,21
0684-AOSIH,Male,0,Yes,No,1,2,0,Electronic check,$95.00,$95.00,Yes,1
0685-MLYYM,Female,1,No,No,1,2,0,Electronic check,$70.75,$154.85,Yes,2
0687-ZVTHB,Male,0,Yes,Yes,2,1,1,Credit card (automatic),$72.45,"$4,653.85",Yes,64
0689-DSXGL,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),$85.80,"$4,433.30",No,52
0689-NKYLF,Male,0,No,No,1,2,0,Electronic check,$83.20,"$1,060.60",Yes,13
0690-SRQID,Male,0,No,No,1,0,0,Mailed check,$19.65,$67.55,No,3
0691-IFBQW,Female,1,No,No,2,2,1,Electronic check,$110.00,"$4,874.80",Yes,44
0691-JVSYA,Female,0,Yes,No,1,2,1,Bank transfer (automatic),$94.85,"$5,000.20",Yes,53
0691-NIKRI,Female,0,No,No,2,2,1,Credit card (automatic),$105.95,"$4,335.20",No,41
0696-UKTOX,Male,0,No,Yes,1,1,0,Electronic check,$54.15,"$1,312.45",No,24
0697-ZMSWS,Male,0,No,No,2,2,0,Electronic check,$85.65,$338.90,Yes,4
0699-NDKJM,Female,0,Yes,No,0,1,0,Bank transfer (automatic),$58.75,"$3,437.45",No,59
0701-RFGFI,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),$95.40,"$4,613.95",No,48
0701-TJSEF,Male,0,No,No,1,1,0,Bank transfer (automatic),$68.25,$576.95,No,8
0702-PGIBZ,Male,0,No,Yes,2,2,0,Electronic check,$101.70,$364.55,Yes,4
0704-VCUMB,Female,0,Yes,No,1,0,2,Credit card (automatic),$20.25,"$1,278.80",No,63
0707-HOVVN,Female,1,No,No,2,1,2,Bank transfer (automatic),$75.50,"$5,212.65",No,69
0708-LGSMF,Male,0,Yes,No,2,1,0,Electronic check,$65.85,$902.25,No,14
0708-SJDIS,Female,0,No,No,2,1,0,Mailed check,$65.00,"$2,157.50",No,33
0709-TVGUR,Female,1,No,No,2,2,0,Electronic check,$74.55,$622.90,Yes,8
0716-BQNDX,Male,1,No,No,2,2,2,Electronic check,$93.75,"$5,625.55",No,60
0719-SYFRB,Female,0,No,No,2,1,0,Mailed check,$61.65,$713.75,Yes,12
0722-SVSFK,Female,0,No,No,1,2,0,Electronic check,$100.40,$715.00,No,7
0722-TROQR,Female,1,No,No,2,2,0,Electronic check,$74.90,$321.75,Yes,4
0723-DRCLG,Female,1,Yes,No,2,2,0,Electronic check,$74.45,$74.45,Yes,1
0723-FDLAY,Male,0,No,No,2,1,1,Bank transfer (automatic),$85.25,"$3,704.15",No,43
0723-VSOBE,Female,1,No,No,0,1,1,Electronic check,$34.20,"$1,596.60",No,47
0725-CXOTM,Female,0,No,No,2,1,1,Credit card (automatic),$89.65,"$3,348.10",No,37
0727-BMPLR,Female,1,No,No,2,2,1,Electronic check,$100.00,"$5,509.30",Yes,55
0727-BNRLG,Male,0,No,No,2,2,2,Credit card (automatic),$97.65,"$6,743.55",No,69
0727-IWKVK,Male,0,Yes,No,1,2,0,Electronic check,$79.90,$741.70,Yes,9
0730-BGQGF,Male,0,Yes,Yes,2,1,2,Credit card (automatic),$90.30,"$6,287.30",No,70
0730-KOAVE,Male,0,No,No,2,2,0,Credit card (automatic),$94.30,"$2,679.70",No,28
0731-EBJQB,Female,0,Yes,Yes,1,0,1,Electronic check,$20.40,"$1,090.65",No,53
0732-OCQOC,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),$25.05,"$1,270.25",No,51
0733-VUNUW,Male,0,No,No,2,1,0,Bank transfer (automatic),$55.65,"$1,400.55",Yes,25
0734-OXWBT,Male,0,No,Yes,1,1,0,Mailed check,$70.70,$225.65,No,3
0739-UUAJR,Female,0,Yes,Yes,0,1,2,Credit card (automatic),$53.80,"$3,952.45",No,73
0742-LAFQK,Male,0,Yes,No,2,2,2,Electronic check,$99.15,"$7,422.10",No,75
0742-MOABM,Male,0,Yes,No,1,1,0,Mailed check,$50.05,$179.35,Yes,4
0742-NXBGR,Female,0,No,No,1,2,0,Electronic check,$82.30,$82.30,Yes,1
0743-HNPFG,Female,0,Yes,Yes,1,1,1,Credit card (automatic),$69.75,"$3,562.50",No,51
0743-HRVFF,Female,0,Yes,Yes,0,1,1,Electronic check,$56.15,"$2,898.95",No,52
0744-BIKKF,Male,0,No,No,2,1,2,Bank transfer (automatic),$86.65,"$6,224.80",No,72
0744-GKNGE,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),$86.80,"$5,327.25",No,61
0746-JTRFU,Male,0,No,No,0,1,0,Electronic check,$25.05,$56.35,Yes,2
0748-RDGGM,Male,0,Yes,No,1,2,1,Bank transfer (automatic),$109.50,"$7,534.65",Yes,69
0749-IRGQE,Female,1,Yes,No,0,1,0,Electronic check,$45.30,$528.45,No,12
0750-EBAIU,Male,0,No,No,1,2,1,Electronic check,$91.25,"$4,738.30",No,52
0750-EKNGL,Male,0,No,No,1,0,0,Mailed check,$20.75,$141.10,No,7
0754-EEBDC,Male,0,Yes,Yes,1,0,2,Mailed check,$19.90,$76.65,No,4
0754-UKWQP,Male,0,No,No,1,2,0,Electronic check,$95.85,$197.70,Yes,2
0756-MPZRL,Male,0,No,No,0,1,1,Credit card (automatic),$33.70,"$1,537.85",No,46
0757-WCUUZ,Male,0,Yes,Yes,2,1,2,Credit card (automatic),$63.35,"$3,409.10",No,54
0761-AETCS,Female,0,No,No,1,0,0,Electronic check,$19.30,$19.30,Yes,1
0769-MURVM,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),$65.70,"$4,575.35",No,70
0771-CHWSK,Male,0,No,No,2,1,2,Credit card (automatic),$74.60,"$4,798.40",No,64
0771-WLCLA,Female,0,Yes,Yes,2,2,0,Electronic check,$112.95,"$1,882.55",No,17
0772-GYEQQ,Male,0,No,No,1,2,0,Mailed check,$88.35,$262.05,Yes,3
0774-IFUVM,Male,0,Yes,Yes,2,1,0,Bank transfer (automatic),$65.15,$723.35,No,11
0774-RMNUW,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),$59.70,"$4,122.65",No,69
0778-NELLA,Male,0,No,No,0,1,0,Credit card (automatic),$34.70,$296.10,Yes,9
0780-XNZFN,Male,0,No,No,1,0,2,Bank transfer (automatic),$20.65,"$1,125.60",No,55
0781-LKXBR,Male,1,No,No,2,2,0,Electronic check,$100.50,$918.60,Yes,9
0784-GTUUK,Male,0,Yes,No,2,0,1,Credit card (automatic),$23.75,"$1,446.80",No,61
0784-ZQJZX,Male,0,No,Yes,1,0,2,Credit card (automatic),$19.90,"$1,529.65",No,77
0786-IVLAW,Female,1,No,No,2,2,1,Bank transfer (automatic),$108.10,"$7,238.60",No,67
0786-VSSUD,Male,1,No,No,0,1,0,Mailed check,$39.00,$679.85,Yes,17
0787-LHDYT,Male,0,No,No,1,0,0,Credit card (automatic),$20.60,$330.25,No,16
0788-DXBFY,Male,0,Yes,Yes,1,0,1,Electronic check,$19.55,"$1,108.80",No,57
0793-TWELN,Female,0,No,No,2,2,0,Electronic check,$80.15,$319.85,No,4
0794-YVSGE,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),$20.30,"$1,401.15",No,69
0795-GMVQO,Male,0,Yes,No,2,2,1,Credit card (automatic),$109.90,"$7,332.40",No,67
0795-LAFGP,Male,0,Yes,Yes,2,1,2,Electronic check,$90.40,"$6,668.05",No,74
0795-XCCTE,Male,1,No,No,2,0,2,Bank transfer (automatic),$25.40,"$1,809.35",No,71
0799-DDIHE,Female,0,Yes,Yes,1,1,0,Electronic check,$46.30,$639.45,No,14
0804-XBFBV,Female,0,No,Yes,0,1,0,Electronic check,$25.20,$321.05,No,13
0804-YGEQV,Female,0,Yes,Yes,2,0,1,Bank transfer (automatic),$24.45,$993.15,No,41
0807-ZABDG,Female,0,No,Yes,1,1,0,Mailed check,$55.10,$154.65,Yes,3
0810-BDHAW,Female,0,Yes,Yes,2,1,1,Electronic check,$78.40,"$1,832.40",No,23
0810-DHDBD,Female,0,No,No,2,1,1,Credit card (automatic),$74.00,"$3,877.65",No,52
0811-GSDTP,Female,0,No,Yes,0,1,0,Electronic check,$30.15,$382.20,No,13
0812-WUPTB,Male,1,Yes,No,1,2,0,Mailed check,$70.85,$70.85,Yes,1
0813-TAXXS,Male,0,No,No,2,1,2,Bank transfer (automatic),$77.80,"$4,323.35",No,56
0815-MFZGM,Female,0,Yes,No,1,2,2,Credit card (automatic),$99.00,"$4,135.00",No,42
0816-TSPHQ,Male,0,No,No,1,0,0,Mailed check,$20.75,$44.20,No,2
0817-HSUSE,Male,0,No,No,1,1,0,Electronic check,$75.50,$75.50,No,1
0818-OCPZO,Male,1,No,No,2,2,0,Electronic check,$81.45,"$2,122.05",Yes,26
